time,x1,x2,x3,y1,y2,y3,z1,z2,z3
7.557390070183206,-0.21615124508758615,0.056487796578497326,0.05183088349706528,-0.2813880555384818,0.8927294751008366,-0.44625701071697654,-0.4381401466498737,1.7202004660280268,-0.25900961748737505
7.562598471334263,-0.21733346094073833,0.04513114950557921,0.05225365866878926,-0.29641668105874935,0.8734623148859546,-0.4515506992902668,-0.47090913692455477,1.7246893040375022,-0.2632238774688876
7.56780687248532,-0.2182616280491523,0.03345178934176272,0.052527241341403255,-0.31144082459861033,0.8539343459590687,-0.45671962853976095,-0.5035914142185894,1.7254605360312818,-0.2672614448280052
7.573015273636376,-0.21894476272358732,0.02154187478253125,0.052633708330379635,-0.3264652665761048,0.8341599404100459,-0.461742122091646,-0.5361937064691927,1.722432167746797,-0.27116750200658973
7.5782236747874325,-0.21939143131645,0.009496171135416901,0.052557722206497466,-0.34149148841860866,0.8141515803208053,-0.46659673099158405,-0.5687335010419484,1.7155527820007295,-0.2749932031157316
7.5834320759384894,-0.21960898924897293,-0.002589823975184851,0.05228699658558252,-0.35651718816891703,0.7939198771295545,-0.47126251027003613,-0.6012373700131425,1.7048030995730246,-0.2787934542427573
7.5886404770895455,-0.2196030401965617,-0.014621112094830063,0.05181249078054863,-0.3715361600461654,0.7734738412504618,-0.4757191798801553,-0.6337391573934208,1.6901955495762422,-0.28262541271553304
7.593848878240602,-0.2193767669754794,-0.026505001257579878,0.051128642309250336,-0.3865381066229524,0.752821131835417,-0.4799473764392723,-0.6662773216663187,1.6717741217403292,-0.2865458941858063
7.599057279391659,-0.21893049530085126,-0.03815235919704009,0.05023342530605663,-0.4015086700447884,0.7319683819628938,-0.48392881887550554,-0.6988925520131734,1.6496133297089188,-0.2906096940705315
7.604265680542716,-0.21826123680486384,-0.04947918288817149,0.049128345887243484,-0.4164295407230046,0.7109215860697569,-0.4876465228821602,-0.7316245934719705,1.623816742609953,-0.2948672471941135
7.609474081693772,-0.21736243413016054,-0.060407703783719624,0.04781834714681912,-0.4312786873857624,0.6896864764947099,-0.4910849497353223,-0.7645095713987159,1.5945151991956446,-0.29936317727710043
7.614682482844829,-0.21622377861605194,-0.0708676857607274,0.04631159765150451,-0.4460307336457214,0.6682689690432718,-0.4942301861697818,-0.7975766263051465,1.5618643242805148,-0.30413442989759726
